feature_index,gain_importance,rank
1346,0.00036866803,376
1578,0.00036779727,377
2433,0.00036779218,378
1572,0.00036640547,379
1058,0.00036639255,380
1608,0.00036559656,381
1967,0.0003653498,382
373,0.0003651848,383
1656,0.00036496736,384
70,0.000364717,385
1147,0.0003646659,386
1070,0.0003640203,387
796,0.00036284234,388
2682,0.0003613732,389
1952,0.00036054032,390
1859,0.00036026692,391
314,0.0003601749,392
1335,0.0003600854,393
981,0.0003595525,394
2715,0.00035935934,395
62,0.00035895812,396
1422,0.0003589048,397
1770,0.00035869627,398
1652,0.000357863,399
1362,0.00035783,400
345,0.00035757205,401
2397,0.0003561626,402
2730,0.00035589965,403
160,0.00035583242,404
1093,0.00035458402,405
1971,0.00035317513,406
839,0.00035283764,407
2653,0.0003526078,408
786,0.00035252763,409
558,0.0003524204,410
2179,0.0003519664,411
2496,0.00035175998,412
266,0.00035171642,413
2427,0.00035169878,414
86,0.000351631,415
1958,0.00035129447,416
1511,0.0003508698,417
536,0.0003508374,418
1664,0.00035063087,419
1870,0.00035053142,420
2121,0.0003503394,421
1564,0.0003497374,422
1712,0.00034971983,423
1030,0.0003494042,424
358,0.0003492098,425
2442,0.00034661993,426
2601,0.0003462385,427
2690,0.00034581596,428
2091,0.00034517207,429
2086,0.00034489515,430
1390,0.00034379793,431
2719,0.00034321792,432
1666,0.00034275558,433
2386,0.00034226372,434
825,0.0003418457,435
1875,0.00034153523,436
2743,0.00034152227,437
547,0.00034144515,438
2272,0.00034136837,439
140,0.00034110926,440
13,0.00034102847,441
1768,0.00033958172,442
71,0.00033933588,443
799,0.0003392285,444
98,0.00033898884,445
181,0.00033894213,446
95,0.0003388912,447
2101,0.0003380739,448
1177,0.0003379739,449
1451,0.00033740173,450
366,0.00033739902,451
380,0.0003369001,452
2639,0.00033684025,453
513,0.00033675184,454
1300,0.00033624665,455
1085,0.00033559644,456
2517,0.0003354999,457
897,0.0003353134,458
1377,0.00033471713,459
258,0.00033457085,460
2415,0.0003345246,461
1547,0.0003339617,462
2786,0.00033336863,463
1766,0.00033336144,464
2275,0.00033329809,465
1657,0.0003328459,466
1436,0.00033279744,467
2114,0.00033245626,468
1047,0.00033236982,469
14,0.0003323509,470
1142,0.000331678,471
2694,0.0003315497,472
1365,0.0003314027,473
2588,0.0003313625,474
1102,0.0003308268,475
2676,0.00033076634,476
1537,0.00033035147,477
506,0.00033026433,478
504,0.00032912093,479
993,0.0003287061,480
1826,0.0003284005,481
2511,0.0003282125,482
1603,0.00032817243,483
1120,0.0003277954,484
2677,0.00032778917,485
1763,0.00032722947,486
77,0.00032665988,487
689,0.0003265407,488
273,0.00032605496,489
2290,0.00032592026,490
2691,0.000325825,491
2107,0.00032575053,492
2468,0.00032520475,493
2277,0.00032513795,494
670,0.00032494066,495
1458,0.0003246649,496
1241,0.00032455812,497
650,0.000324534,498
595,0.0003236709,499
903,0.0003231902,500
1963,0.00032304978,501
1595,0.00032297985,502
1334,0.00032173673,503
2136,0.00032170827,504
2604,0.00032166345,505
2716,0.00032161392,506
1605,0.00032156406,507
459,0.00032126094,508
914,0.00032123117,509
1042,0.0003211245,510
1583,0.000321007,511
1031,0.0003207637,512
74,0.00032067718,513
2490,0.0003204572,514
1726,0.00032035535,515
1581,0.00032033617,516
630,0.0003202468,517
2252,0.00032021457,518
1057,0.0003201739,519
844,0.0003201037,520
298,0.00031993847,521
260,0.0003197901,522
896,0.00031965802,523
510,0.00031958378,524
2224,0.00031953797,525
1900,0.0003193937,526
97,0.00031905074,527
395,0.00031892658,528
1790,0.00031875435,529
364,0.00031869434,530
2581,0.00031850644,531
20,0.000318345,532
152,0.00031789145,533
330,0.0003178152,534
763,0.0003177271,535
2294,0.00031756738,536
2125,0.0003173743,537
1052,0.0003170278,538
143,0.00031699118,539
1682,0.00031688483,540
103,0.0003167907,541
645,0.00031626996,542
9,0.0003160137,543
540,0.0003155629,544
898,0.00031503712,545
1025,0.0003147548,546
2483,0.00031445458,547
2193,0.0003142389,548
1949,0.00031414942,549
2742,0.0003138056,550
1867,0.00031348295,551
1455,0.00031336112,552
311,0.0003133146,553
1129,0.00031292264,554
520,0.00031281065,555
1600,0.00031260852,556
1348,0.00031249895,557
1947,0.0003122956,558
2512,0.00031219953,559
1528,0.00031212246,560
537,0.00031201687,561
781,0.00031151815,562
482,0.00031147434,563
293,0.00031140156,564
1423,0.00031117717,565
1708,0.00031101186,566
487,0.0003109499,567
539,0.0003107835,568
906,0.00031053796,569
1069,0.00031016534,570
1972,0.00030973024,571
828,0.00030962296,572
986,0.00030954042,573
90,0.00030949683,574
1635,0.00030939895,575
1598,0.00030905197,576
2301,0.00030893044,577
1832,0.0003087652,578
1224,0.00030850375,579
1236,0.000308398,580
132,0.00030822944,581
1327,0.00030791207,582
486,0.00030789056,583
1080,0.00030767295,584
2203,0.000307244,585
888,0.0003069284,586
1864,0.00030680458,587
795,0.0003066224,588
2637,0.00030625865,589
2214,0.00030621988,590
474,0.00030619957,591
548,0.00030612186,592
161,0.00030607576,593
63,0.0003060464,594
1425,0.00030600574,595
377,0.00030589,596
2515,0.00030554004,597
1136,0.00030534377,598
1518,0.00030523396,599
433,0.00030509822,600
1881,0.00030507243,601
1957,0.00030505916,602
821,0.0003046668,603
2420,0.00030455814,604
1440,0.0003043886,605
2751,0.00030436672,606
1846,0.00030365208,607
2602,0.00030358965,608
2462,0.00030352292,609
113,0.0003035039,610
2609,0.00030324078,611
2187,0.00030313627,612
2722,0.00030296567,613
2736,0.0003027319,614
2209,0.00030271843,615
1173,0.00030261342,616
1012,0.00030215332,617
2406,0.00030195783,618
628,0.0003010358,619
205,0.00030089833,620
572,0.00030051605,621
1904,0.00030038683,622
1903,0.00030034015,623
